1659735107,109261989,0.09703754763242575,-0.029118231731904476,0.5637133182541573,-0.6813499578970011,0.7282249862609085,0.021459608800577776,0.07064034964572821,0.12997094,0.18057635,0.25869185,0.9034391252891676,0.3811753348668691,-0.13166614304527918,-0.14546982821302099
1659735130,453925848,-0.048167206618561935,-0.03764414881320381,0.5895710482433673,-0.7095549866885953,0.6960968658906104,-0.04714702243900974,0.09878247967093726,0.25309622,0.24277823,0.2548614,0.8811563553666484,0.42464067928334437,-0.08969871096200688,-0.18759526971202004
1659735164,344490528,-0.13175619322469148,-0.060047257845609006,0.620237909133935,-0.7180430416889014,0.693698276709924,-0.031606088313153334,0.04688196844004535,0.34583277,0.2604994,0.25741175,0.8979496751030098,0.3716247229831888,-0.10283581712431668,-0.2121334522463888
1659735172,81362724,-0.22171778891091737,-0.07768147815466254,0.6509939022500606,-0.7110483943467241,0.6936258191303802,-0.07648754550686283,0.08627295685911643,0.43701363,0.2931131,0.26024544,0.8736842600195244,0.43117637177337254,-0.08845490856150547,-0.2072015650876349
1659735180,586368560,-0.2724130034917244,-0.08007732183165528,0.6558370835397187,-0.6847773925465244,0.7096718264169593,-0.1290450063289913,0.10388796403429357,0.4870228,0.32463175,0.2577442,0.839255588307495,0.48485680010324816,-0.11038526937526076,-0.21993774827003665
1659735189,346267461,-0.2705352101120703,-0.1254917493496546,0.749653274397215,-0.7203894727393898,0.6864449250680126,-0.07340891395753031,0.06665895801484005,0.545619,0.23522954,0.2570279,0.878092851423631,0.41535481200240354,-0.0845764704850511,-0.22197805532850667
1659735197,882402420,-0.2567719863395176,-0.16435162009269288,0.8165598344812922,-0.7454254788287004,0.6620577704670169,-0.05133506392074046,0.058180714928957857,0.57760674,0.16129693,0.2624397,0.8925143830558919,0.3865939370010538,-0.05567215134348184,-0.22551739288853473
1659735208,391525745,-0.2992398188815537,-0.16517270978213502,0.7993017451377329,-0.6924167617911265,0.7112119699810974,-0.07780140874941921,0.09318503461159408,0.6111952,0.2150756,0.27125207,0.8655157643468656,0.4497185810941815,-0.10587814890548385,-0.19344088064305737
1659735218,452410697,-0.010058788216912739,-0.1932032913631548,0.8286491415725831,-0.7067860888349408,0.7059992868423776,0.044923084859698856,9.746323564658479e-05,0.41334796,-0.0038365799,0.2823575,0.9203994790831505,0.30857092416466747,-0.13299548276041462,-0.19988907187422275
1659735231,574479579,0.10168685417179398,-0.18775136549996702,0.8758840224422515,-0.7248539890445188,0.6870862849470887,0.025458155657235644,0.04302123884935207,0.34547523,-0.10657936,0.2604339,0.913254413259386,0.3454482671073159,-0.0942209095750614,-0.19429048441769758
1659735247,517938852,0.1048031248559071,-0.18523760161658828,0.8516244272253537,0.7416786523206846,-0.6669969762818075,-0.06483751871663801,0.028703010826066716,0.32775724,-0.10058487,0.2664173,0.9331306362301264,0.2735295161562484,-0.09155993433309711,-0.21461680079379075
1659735257,242403507,0.15373773886153727,-0.22604285591734863,0.9275201936074323,0.7520850024585541,-0.6513124103658005,-0.0982757215844515,0.022405821698457555,0.33884427,-0.19731091,0.27162853,0.9454823175912149,0.25125785857115784,-0.07014316574365916,-0.19495501779651764
1659735267,474054098,0.04845386455610566,-0.24688688676346443,0.9418307301633417,-0.7190595851377253,0.6856148042630366,0.10351830687634193,0.046571573210234314,0.43643343,-0.13092941,0.2870639,0.9380038894077545,0.30246326239845306,-0.09105421640215261,-0.14271824628332874
1659735277,24277687,-0.0515263318892787,-0.2523231236908428,0.9537304965580068,-0.7203047738664995,0.6775813037852918,0.12768342122156967,0.0757720187785994,0.5149317,-0.07075105,0.2889605,0.9427501061529738,0.311844732970636,-0.06669787055105948,-0.09757640814605185
1659735292,373739480,-0.1524291763966043,-0.1992162594070432,0.900554930693934,-0.7361764903580704,0.6727459414934532,0.0721939367730392,0.01565246156469816,0.5537691,0.032846827,0.2592934,0.9365860775871361,0.28947682822861587,-0.0833332213593854,-0.1790530162238411
1659735300,807785034,-0.218787113245788,-0.19154080530397305,0.899792621245614,-0.7171227529718779,0.6852650296166211,-0.019793338629490627,0.1255158552231932,0.5989631,0.087571554,0.2553088,0.8923367898168965,0.4200232538470376,-0.06418103654202444,-0.15228406879681627
1659735324,155129671,0.18240872788881066,-0.31600914659305174,1.145595490503839,-0.7634968929964787,0.6427806906652358,0.058743988144801654,0.021283693964832782,0.46247712,-0.39752638,0.2531667,0.9293093914200884,0.29868122498337607,-0.04616945669803481,-0.21221837952490505
1659735340,711785316,0.06151504911176805,-0.2998499217196431,1.1239644548165502,-0.7379296466151261,0.6711604303652572,0.04947036233058641,0.05055637933989694,0.5436785,-0.29138187,0.24976602,0.9232577282860762,0.32624854577314527,-0.07311690921769841,-0.18922355324407233
1659735356,674396276,-0.020563375922443183,-0.2824397055106165,1.0850593055710047,-0.7364536593746646,0.6729189492947216,0.03106754469535015,0.06205239792801025,0.5803383,-0.2058149,0.25150523,0.9162356634956976,0.3414053784929184,-0.07391523118565203,-0.19617755194642708
1659735374,905101537,0.05459908961731539,-0.298164165512702,1.1393234892216388,0.7546289750013293,-0.6521720472662728,-0.06633532093146594,0.028395407929877235,0.55905753,-0.3091369,0.23704398,0.9336050743150428,0.2667534684938953,-0.07477949625965881,-0.2272156723332398
